appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,languages,genre,ccu,tags
579370,Z3TA+ 2 Explained - Groove3: Distortion,,,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Audio Production': 26, 'Music': 26, 'Tutorial': 21}"
579371,Z3TA+ 2 Explained - Groove3: Modulation,,,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Audio Production': 26, 'Music': 26, 'Tutorial': 21}"
579372,Z3TA+ 2 Explained - Groove3: Compressor,,,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Audio Production': 26, 'Music': 26, 'Tutorial': 21}"
579373,Z3TA+ 2 Explained - Groove3: Delay,,,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Audio Production': 26, 'Music': 26, 'Tutorial': 21}"
579374,Z3TA+ 2 Explained - Groove3: Reverb,,,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Audio Production': 26, 'Music': 26, 'Tutorial': 21}"
579375,Z3TA+ 2 Explained - Groove3: EQ & Simulator,,,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Audio Production': 26, 'Music': 26, 'Tutorial': 21}"
579380,Z3TA+ 2 Explained - Groove3: Automation,,,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Audio Production': 26, 'Music': 26, 'Tutorial': 21}"
579381,Z3TA+ 2 Explained - Groove3: MIDI Learn,,,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Audio Production': 26, 'Music': 26, 'Tutorial': 21}"
579390,Z3TA+ 2 Explained - Groove3: User Waveforms & Program Menu,,,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Audio Production': 26, 'Music': 26, 'Tutorial': 21}"
579391,Z3TA+ 2 Explained - Groove3: Options Menu,,,,0,1,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Audio Production': 26, 'Music': 26, 'Tutorial': 21}"
579410,WWE 2K17 Season Pass,"Visual Concepts, Yuke's Co., LTD",,,3,2,0,"0 .. 20,000",0,0,0,0,2999,2999,0,"English, French, Italian, German, Spanish, Arabic","Violent, Simulation, Sports",0,"{'Sports': 22, 'Violent': 22, 'Simulation': 21}"
579420,Shaun the Sheep: Mower Mouth/ Who's the Mummy/ Shaun the Farmer,,,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,,0,[]
579421,Shaun the Sheep: The Bull/ Scrumping/ Saturday Night Shuan,,,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,,0,[]
579422,Shaun the Sheep: Take Away/ Shaun on the Loose/ Sheep Walking,,,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,,0,[]
579423,Shaun the Sheep: The Kite/ Camping Chaos/ Save the Tree,,,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,,0,[]
579080,Snow Games VR,Kenziko Ltd.,Kenziko Ltd.,,5,8,0,"0 .. 20,000",60,0,60,0,0,0,0,English,Action,0,"{'Action': 21, 'VR': 7}"
579090,Pocket Kingdom - OST,08 Games,Plug In Digital,,0,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, Russian, Simplified Chinese","Adventure, Indie",0,[]
579100,Mainlining - Soundtrack,Rebelephant,,,0,1,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Adventure, Indie, Simulation",0,"{'Adventure': 21, 'Indie': 21, 'Simulation': 21}"
579110,Interkosmos,Ovid Works,Ovid Works,,215,26,0,"20,000 .. 50,000",47,0,69,0,499,499,0,English,"Action, Adventure, Indie, Simulation",2,"{'Simulation': 39, 'Indie': 37, 'Adventure': 36, 'Action': 35, 'VR': 28, 'Space': 17, 'Puzzle': 14, 'Singleplayer': 14, 'Satire': 13, 'Space Sim': 13, 'Flight': 13, 'Cold War': 13, 'Funny': 13, 'Story Rich': 13, 'Comedy': 13, 'Atmospheric': 12, 'Alternate History': 12, 'First-Person': 12, 'Replay Value': 11, 'Action-Adventure': 11}"
579120,Unlucky Seven,Puzzling Dream,"Ultimate Games S.A., Art Games Studio S.A.",,46,42,0,"0 .. 20,000",0,0,0,0,274,1099,75,"English, French, Italian, German, Polish, Russian, Turkish","Action, Adventure, Indie, Early Access",1,"{'Indie': 85, 'Story Rich': 84, 'Choices Matter': 77, 'Pixel Graphics': 75, 'Singleplayer': 72, 'Funny': 65, 'Horror': 57, 'Retro': 52, 'Comedy': 46, 'Great Soundtrack': 43, 'Multiple Endings': 41, '2D': 29, 'Bullet Hell': 27, 'Cute': 26, 'Early Access': 22, 'Dark': 21, 'Psychological Horror': 20, 'Dating Sim': 18, ""1990's"": 17}"
579130,LightStrike,Groove Jones LLC,Groove Jones LLC,,9,7,0,"0 .. 20,000",0,0,0,0,399,399,0,English,"Action, Indie, Simulation",2,"{'Simulation': 22, 'Action': 21, 'Indie': 21, 'VR': 10}"
579140,Elderine: Dreams to Destiny Soundtrack,Black Alchemy Games,,,0,0,0,"0 .. 20,000",0,0,0,0,99,99,0,English,"Indie, RPG",0,[]
579150,Riot of the numbers,Mihai Morosanu,Mihai Morosanu,,22,13,0,"50,000 .. 100,000",234,0,234,0,49,99,51,English,"Action, Casual, Indie",2,"{'Action': 27, 'Indie': 22, 'Casual': 22}"
579160,A God-Like Backhand!,Q-Ball Games LLC,Q-Ball Games LLC,,2,3,0,"0 .. 20,000",0,0,0,0,99,99,0,English,"Action, Adventure, Casual, Indie, Simulation",0,"{'Action': 21, 'Adventure': 21, 'Indie': 21, 'Casual': 21, 'Simulation': 21, 'VR': 12}"
579210,Syndrome VR,Bigmoon Entertainment,Bigmoon Entertainment,,4,9,0,"0 .. 20,000",0,0,0,0,1999,1999,0,"English, French, Italian, German, Spanish - Spain, Portuguese","Action, Adventure",0,"{'Action': 21, 'Adventure': 21, 'Violent': 21, 'VR': 8}"
579230,Alpacapaca Dash,Synnergy Circle Games,Synnergy Circle Games,,120,13,0,"0 .. 20,000",287,0,319,0,74,99,25,"English, Korean, Portuguese - Brazil","Casual, Indie",1,"{'Indie': 178, 'Casual': 24, 'Runner': 16, 'Cute': 14, 'Difficult': 12, 'Arcade': 10, 'Racing': 10, 'Retro': 10, 'Anime': 7}"
579270,Ashes of the Singularity: Escalation - Inception DLC,"Stardock Entertainment, Oxide Games",Stardock Entertainment,,2,1,0,"0 .. 20,000",0,0,0,0,299,299,0,"English, French, Italian, German, Spanish, Portuguese-Brazil","Indie, RPG, Simulation, Strategy",0,"{'Strategy': 24, 'Simulation': 20, 'RPG': 19, 'Indie': 19}"
578670,Conquest: Frontier Wars,Fever Pitch Studios,"Descendent Studios, Fever Pitch Studios",,7,0,0,"0 .. 20,000",0,0,0,0,599,599,0,English,Strategy,1,"{'Strategy': 34, 'Real-Time': 13, 'Singleplayer': 12, 'Multiplayer': 11, 'Space': 10, 'RTS': 7}"
578680,Frog Hop Soundtrack,Tiny Warrior Games,Tiny Warrior Games,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Action, Adventure, Indie",0,[]
578710,Shaun the Sheep,Aardman,Lionsgate,,1,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,Episodic,0,"{'Episodic': 21, 'Comedy': 11, 'Family Friendly': 11}"
578720,A Mortician's Tale,Laundry Bear Games,Laundry Bear Games,,465,269,0,"50,000 .. 100,000",155,0,155,0,999,999,0,English,"Casual, Indie",1,"{'Casual': 40, 'Indie': 40, 'Female Protagonist': 27, 'Short': 23, 'Dark': 22, 'Visual Novel': 21, 'Singleplayer': 21, 'Story Rich': 20, 'Point & Click': 19, 'Relaxing': 18, 'LGBTQ+': 16, 'Silent Protagonist': 16, 'Cute': 16, 'Colorful': 16, 'Walking Simulator': 15, 'Experimental': 15, 'Atmospheric': 15, 'Stylized': 13, 'Great Soundtrack': 13, 'Interactive Fiction': 11}"
578740,SECLUSION,Alexander Benedict,B-Cubed Labs,,2,2,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Action, Adventure, Indie, RPG",0,"{'Action': 21, 'Adventure': 21, 'Indie': 21, 'RPG': 20, '2D': 5}"
578760,Psyia,Lachlan Sleight,Lachlan Sleight,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,Simulation,0,[]
578770,Vector 36 - Garage Upgrade 1 ( x2 slot ),Red River Studio LLC,,,3,0,0,"0 .. 20,000",0,0,0,0,399,399,0,English,"Action, Indie, Racing, Simulation",0,"{'Action': 21, 'Indie': 21, 'Simulation': 21, 'Racing': 21}"
578800,Phantom,Phantomisreal Ltd.,Phantomisreal Ltd.,,60,110,0,"0 .. 20,000",0,0,0,0,2499,2499,0,"English, Simplified Chinese","Adventure, Indie, RPG, Early Access",0,"{'RPG': 20, 'Early Access': 19, 'Adventure': 18, 'Indie': 18, 'Sandbox': 12, 'Survival': 5}"
578820,Klaus Lee Thunder in Down Under,bluebox interactive,TBA,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Action, Adventure, Indie",0,[]
578830,Cavern of Time,SimProse Studios,Aldorlea Games,,36,20,0,"20,000 .. 50,000",0,0,0,0,399,399,0,English,"Adventure, Casual, Indie, RPG, Simulation, Strategy",0,"{'Adventure': 24, 'Indie': 22, 'Casual': 22, 'RPG': 21, 'Simulation': 20, 'Strategy': 19, 'RPGMaker': 10, 'Female Protagonist': 5}"
578840,Behind You Demo,Hatipoglu Sores,OxPrimeStudio,,11,8,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Violent, Gore, Adventure",0,"{'Adventure': 35, 'Indie': 35, 'Gore': 34, 'Violent': 34, 'Action': 25, 'Nudity': 23, 'Horror': 22, 'Psychological Horror': 14, 'VR': 13}"
578870,MegaGlest,SoftCoder,Mega Glest Team,,29,4,0,"20,000 .. 50,000",0,0,0,0,99,99,0,"English, French, Italian, German, Spanish - Spain, Danish, Polish","Indie, Strategy",0,"{'Strategy': 34, 'Indie': 21, 'Real-Time': 13, 'Singleplayer': 12, 'Team-Based': 12, 'Multiplayer': 12}"
578880,Embrace The Fear,世纪龙信息网络有限责任公司,世纪龙信息网络有限责任公司,,6,2,0,"0 .. 20,000",0,0,0,0,599,599,0,"English, Simplified Chinese","Action, Adventure, Simulation",0,"{'Action': 31, 'Simulation': 21, 'Adventure': 21, 'Horror': 13, 'VR': 13}"
578890,Selatria: Advent of the Dakk'rian Empire,Whim Independent Studios,Whim Independent Studios,,10,3,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Adventure, Casual, Indie, RPG, Strategy",1,"{'Adventure': 34, 'Casual': 33, 'Indie': 32, 'RPG': 30, 'Strategy': 29, 'RPGMaker': 17}"
578900,Demonheart,Rolling Crown,Rolling Crown,,375,12,0,"0 .. 20,000",0,0,0,0,1499,1499,0,"English, German, Russian, Italian, Portuguese","Adventure, Casual, RPG, Simulation",7,"{'Female Protagonist': 58, 'Visual Novel': 57, 'Otome': 53, 'Romance': 52, 'Adventure': 51, 'Casual': 47, 'Choose Your Own Adventure': 45, 'Dark Fantasy': 42, 'RPG': 41, 'Simulation': 40, 'Dating Sim': 39, 'Story Rich': 36, 'Demons': 36, 'Medieval': 32, 'Dark': 32, 'Fantasy': 32, 'Interactive Fiction': 32, 'Replay Value': 29, 'Villain Protagonist': 29, 'Episodic': 14}"
578920,Demon Lord,Galaxy Game Studio,Galaxy Game Studio,,12,9,0,"0 .. 20,000",0,0,0,0,699,699,0,"English, Simplified Chinese, Traditional Chinese","Adventure, Casual, Indie, Simulation, Strategy",0,"{'Casual': 33, 'Adventure': 32, 'Indie': 31, 'Simulation': 31, 'Strategy': 30, 'RPG': 11, 'Early Access': 11}"
578930,LOVE 2: kuso,Fred Wood,Fred Wood,,143,4,0,"0 .. 20,000",7,0,7,0,499,499,0,English,"Action, Indie",1,"{'Indie': 38, 'Action': 34, 'Great Soundtrack': 15, 'Platformer': 12, '2D': 8, 'Difficult': 8, 'Pixel Graphics': 7}"
578940,kuso Demo,Fred Wood,Fred Wood,,126,4,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Action, Free to Play, Indie",0,"{'Indie': 25, 'Action': 23, 'Great Soundtrack': 13, 'Platformer': 10, '2D': 5, 'Pixel Graphics': 5, 'Difficult': 5}"
578970,Rocketbirds OST Compilation,"Ratloop Asia, New World Revolution",,,3,0,0,"0 .. 20,000",0,0,0,0,499,499,0,"English, French, Italian, German, Spanish, Dutch, Japanese, Korean, Polish, Portuguese, Portuguese-Brazil, Russian, Simplified Chinese, Traditional Chinese","Violent, Action, Adventure, Indie",0,"{'Action': 21, 'Adventure': 21, 'Indie': 21, 'Violent': 21}"
578980,Two Worlds II - Echoes of the Dark Past 2,Reality Pump Studios,TopWare Interactive,,1,4,0,"0 .. 20,000",0,0,0,0,3999,3999,0,"English, German","Violent, RPG",0,"{'RPG': 21, 'Violent': 21}"
578990,Two Worlds II HD - Shattered Embrace,Reality Pump Studios,TopWare Interactive,,1,8,0,"0 .. 20,000",0,0,0,0,1999,1999,0,"English, German, Polish","Indie, RPG",0,"{'RPG': 104, 'Indie': 102, 'Gore': 22, 'Violent': 22, 'Nudity': 22, 'Sexual Content': 21}"
579020,Constructor,System 3,System 3,,421,159,0,"50,000 .. 100,000",325,0,611,0,2999,2999,0,"English, French, Italian, German, Spanish - Spain, Czech, Portuguese - Brazil, Russian","Simulation, Strategy",4,"{'Strategy': 59, 'Simulation': 54, 'City Builder': 40, 'Comedy': 27, 'Building': 26, 'Violent': 14, 'RTS': 11, 'Remake': 11, 'Classic': 6}"
579030,GridVR,iPOL,iPOL,,0,1,0,"0 .. 20,000",0,0,0,0,299,299,0,English,Action,0,"{'Action': 21, 'VR': 8}"
579040,DEFCON VR,Introversion Software,Introversion Software,,5,7,0,"0 .. 20,000",2,0,2,0,0,0,0,English,"Indie, Strategy",0,"{'Strategy': 23, 'Indie': 22, 'VR': 8}"
579050,VRSailing by BeTomorrow,BeTomorrow,BeTomorrow,,55,8,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Indie, Simulation, Sports",0,"{'Simulation': 23, 'Sports': 22, 'Indie': 21, 'VR': 9}"
578240,Ride 2 Free Bikes Pack 5,Milestone S.r.l.,Milestone S.r.l.,,13,2,0,"0 .. 20,000",0,0,0,0,0,0,0,"English, French, Italian, German, Spanish, Portuguese-Brazil","Racing, Simulation, Sports",0,"{'Racing': 27, 'Simulation': 21, 'Sports': 21}"
578270,World of Guns:Aircraft Guns,Noble Empire Corp.,,,1,1,0,"0 .. 20,000",0,0,0,0,999,999,0,"English, Russian, Italian, German, French, Spanish, Ukrainian, Polish, Traditional Chinese, Czech, Portuguese-Brazil, Dutch, Swedish","Free to Play, Indie, Simulation",0,"{'Indie': 22, 'Free to Play': 21, 'Simulation': 21}"
578300,A Crashlands Story: Dev Diary,Forever an Astronaut,Devolver Digital Films,,26,0,0,"0 .. 20,000",0,0,0,0,399,399,0,English,Episodic,0,"{'Gaming': 26, 'Episodic': 21, 'Drama': 11, 'Game Development': 11, 'Documentary': 11}"
578310,BRAIN / OUT,Desertkun,Desertkun,,10833,2402,0,"100,000 .. 200,000",445,0,39,0,0,0,0,"English, Polish, Russian, French, German, Spanish - Spain, Portuguese, Italian, Dutch, Ukrainian, Romanian, Turkish, Korean, Traditional Chinese, Czech","Action, Free to Play, Indie, Massively Multiplayer",193,"{'Free to Play': 491, '2D': 361, 'Shooter': 338, 'Multiplayer': 291, 'Pixel Graphics': 255, 'Action': 235, 'Massively Multiplayer': 118, 'Survival': 109, 'Platformer': 103, 'Indie': 96, 'Co-op': 90, 'Violent': 89, 'Gun Customization': 78, 'Side Scroller': 69, 'War': 61, 'Post-apocalyptic': 60, 'Gore': 54, 'Local Multiplayer': 51, 'Casual': 38, 'Singleplayer': 33}"
578320,Dark Parables: Jack and the Sky Kingdom Collector's Edition,Blue Tea Games,Big Fish Games,,9,0,0,"0 .. 20,000",136,0,136,0,999,999,0,English,"Adventure, Casual",2,"{'Adventure': 22, 'Casual': 22, 'Hidden Object': 8}"
578340,Earthfall Soundtrack,Holospark,,,7,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,Action,0,{'Action': 21}
578350,Element TD,Element Studios,Element Studios,,34,14,0,"0 .. 20,000",0,0,0,0,99,99,0,English,"Indie, Strategy",1,"{'Tower Defense': 81, 'Real Time Tactics': 75, 'Indie': 71, 'PvE': 66, 'RTS': 62, 'Strategy': 55, '2D': 46, 'Hand-drawn': 43, 'Magic': 40, 'Fantasy': 36, 'Singleplayer': 32, 'Retro': 28, 'Free to Play': 26}"
578360,Dark Dimensions: City of Fog Collector's Edition,Daily Magic Productions,Big Fish Games,,4,2,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Adventure, Casual",0,"{'Adventure': 22, 'Casual': 22, 'Hidden Object': 7}"
578380,Diluvion - Captain's Journal,Arachnid Games,Good Shepherd Entertainment,,3,0,0,"0 .. 20,000",0,0,0,0,199,199,0,"English, French, German, Russian, Polish","Action, Adventure, Indie, RPG",0,"{'Action': 21, 'Adventure': 21, 'RPG': 21, 'Indie': 21}"
578390,Remnith,Chronish Games,Chronish Games,,19,7,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Action, Indie",0,"{'Indie': 30, 'Action': 22, 'VR': 13, 'Arcade': 11, 'Shooter': 11, 'Sci-fi': 10, 'Difficult': 10}"
578400,THE GREY MAN Official Soundtrack,ATTACK MOUNTAIN,ATTACK MOUNTAIN,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Adventure, Casual, Indie",0,[]
578410,A Crashlands Story: Dev Diary: Episode 1 - Brace for Impact,,,,26,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Gaming': 26, 'Episodic': 21, 'Drama': 11, 'Game Development': 11, 'Documentary': 11}"
578411,A Crashlands Story: Dev Diary: Episode 02 - This Ain't Gonna Kill Me,,,,26,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Gaming': 26, 'Episodic': 21, 'Drama': 11, 'Game Development': 11, 'Documentary': 11}"
578412,A Crashlands Story: Dev Diary: Episode 03 - Sam's Dream Game,,,,26,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Gaming': 26, 'Episodic': 21, 'Drama': 11, 'Game Development': 11, 'Documentary': 11}"
578413,A Crashlands Story: Dev Diary: Episode 04 - Betascotch Shenanigans,,,,26,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Gaming': 26, 'Episodic': 21, 'Drama': 11, 'Game Development': 11, 'Documentary': 11}"
578414,A Crashlands Story: Dev Diary: Episode 05 - Full Steam Ahead,,,,26,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Gaming': 26, 'Episodic': 21, 'Drama': 11, 'Game Development': 11, 'Documentary': 11}"
578415,A Crashlands Story: Dev Diary: Episode 06 - And Then...,,,,26,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,,0,"{'Gaming': 26, 'Episodic': 21, 'Drama': 11, 'Game Development': 11, 'Documentary': 11}"
578420,Mars Underground,Moloch Media,Moloch Media,,21,0,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Adventure, Indie",0,"{'Adventure': 33, 'Indie': 32, '2D': 14, 'Pixel Graphics': 14, 'Story Rich': 12, 'Retro': 12, 'Interactive Fiction': 11, 'Time Manipulation': 10, 'Nonlinear': 10, 'RPGMaker': 9}"
578430,Puzzle Puppers,Cardboard Keep,Cardboard Keep,,79,5,0,"0 .. 20,000",90,0,90,0,499,499,0,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese","Casual, Indie, Strategy",1,"{'Casual': 46, 'Indie': 45, 'Strategy': 32, 'Puzzle': 30, 'Colorful': 25, 'Stylized': 23, 'Cute': 16, 'Family Friendly': 15, 'Touch-Friendly': 15, 'Singleplayer': 14, 'Relaxing': 13, 'Funny': 13, 'Isometric': 13, 'Great Soundtrack': 12, 'Replay Value': 12, 'Difficult': 11, 'Top-Down': 11, 'Masterpiece': 10, 'Cult Classic': 8, 'Open World': 7}"
578440,冒险村传说（Tales of Legends）,Gemini Stars Games,Gemini Stars Games,,25,39,0,"50,000 .. 100,000",163,0,163,0,199,199,0,"English, Simplified Chinese, Traditional Chinese",RPG,1,"{'RPG': 29, 'RPGMaker': 11}"
578470,Break Time!,Space Toast Games,Space Toast Games,,21,9,0,"0 .. 20,000",8,0,8,0,0,0,0,English,"Action, Casual, Indie, Simulation",0,"{'Action': 32, 'Indie': 32, 'Casual': 31, 'Simulation': 29, 'VR': 18, 'Physics': 10, 'Destruction': 10, 'Free to Play': 5}"
578480,Fantasy Grounds - Cyberpunk 1 (Token Pack),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Indie, RPG, Strategy",0,[]
578500,Fantasy Grounds - Mini-Dungeon #018: Neotomas' Paradise (PFRPG),"SmiteWorks USA, LLC",,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Indie, RPG, Strategy",0,[]
578510,Bob Saget: That's What I'm Talking About,,,,0,0,0,"0 .. 20,000",0,0,0,0,399,399,0,English,Movie,0,[]
578540,Perfect Gold - Yuri Visual Novel,Yangyang Mobile,Yangyang Mobile,,0,0,0,"0 .. 20,000",0,0,0,0,0,0,0,English,"Adventure, Casual, Indie",0,[]
578550,Brian Posehn: The Fartist,,,,0,0,0,"0 .. 20,000",0,0,0,0,399,399,0,English,Movie,0,[]
578560,RE:HT - War of the Human Tanks Remix Album,Yakiniku Banzai,Fruitbat Factory,,2,2,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Adventure, Indie, Strategy",0,"{'Strategy': 31, 'Adventure': 31, 'Indie': 31, 'Great Soundtrack': 10, 'Anime': 10, 'Cute': 10, 'Visual Novel': 9}"
578570,D.L. Hughley: Clear,,,,0,0,0,"0 .. 20,000",0,0,0,0,399,399,0,English,Movie,0,[]
578590,City Siege: Faction Island,Ish Games,Ish Games,,26,14,0,"0 .. 20,000",0,0,0,0,299,299,0,English,"Action, Indie, Strategy",0,"{'Action': 22, 'Indie': 21, 'Strategy': 21, ""Shoot 'Em Up"": 11, 'Platformer': 11, 'Destruction': 10, 'Tanks': 10, 'Physics': 10, 'Shooter': 10, 'War': 9}"
578610,Super Pixel Smash,Rank17,Rank17,,11,1,0,"0 .. 20,000",0,0,0,0,799,799,0,English,"Action, Casual, Indie, Sports",1,"{'Action': 21, 'Indie': 21, 'Casual': 21, 'Sports': 21, 'VR': 8}"
578630,Dave Foley: Relatively Well,,,,0,0,0,"0 .. 20,000",0,0,0,0,399,399,0,English,Movie,0,[]
578660,Kindled Cavern,Pretty Okay Games,Pretty Okay Games,,13,2,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Action, Adventure, Indie",0,"{'Adventure': 22, 'Indie': 21, 'Action': 21, 'VR': 7}"
577710,Pirates of Everseas,Moonmana,Moonmana,,39,28,0,"20,000 .. 50,000",0,0,0,0,0,0,0,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Polish, Portuguese, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Thai, Traditional Chinese, Turkish, Ukrainian, Spanish - Latin America","Free to Play, Massively Multiplayer, RPG, Strategy",10,"{'Strategy': 33, 'Free to Play': 33, 'Massively Multiplayer': 33, 'RPG': 30}"
577720,Mike Birbiglia: What I Should Have Said Was Nothing,,,,0,0,0,"0 .. 20,000",0,0,0,0,299,299,0,English,Movie,0,[]
577740,Winexy,Heaven Brotherhood,GrabTheGames,,81,44,0,"0 .. 20,000",52,0,52,0,499,499,0,"English, Russian, Korean","Adventure, Casual, Indie",1,"{'Casual': 37, 'Indie': 25, 'Adventure': 22, 'Puzzle': 18, 'Simulation': 15, 'Difficult': 14, 'Abstract': 14, 'Replay Value': 14, 'Third Person': 13, 'Arcade': 13, 'Physics': 13, 'Singleplayer': 13, 'Fantasy': 12, 'Surreal': 12, 'Great Soundtrack': 12, 'Atmospheric': 12, 'Family Friendly': 12}"
577760,Tears of a Dragon,Donovan Bell,Back To Basics Gaming,,16,2,0,"0 .. 20,000",312,0,312,0,0,0,0,English,"Indie, RPG",0,"{'RPG': 34, 'Indie': 22, 'RPGMaker': 13, 'Pixel Graphics': 12}"
577780,Atramentum VR,Craplabs,Craplabs,,4,4,0,"0 .. 20,000",0,0,0,0,199,199,0,English,"Indie, Early Access",0,"{'Early Access': 21, 'Indie': 21, 'Puzzle': 12, 'Horror': 11, 'VR': 8}"
577810,The Jackbox Party Pack 3 - Soundtrack,"Jackbox Games, Inc.","Jackbox Games, Inc.",,0,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Casual, Indie, Strategy",0,[]
577850,Tiny Wheels,Situated Studio,Situated Studio,,23,4,0,"0 .. 20,000",6,0,6,0,199,199,0,English,Simulation,0,"{'Simulation': 30, 'VR': 8}"
577890,Arena: Blood on the Sand VR,Random Bird Studio,Droid Riot,,0,9,0,"20,000 .. 50,000",0,0,0,0,499,499,0,English,Action,0,"{'Action': 21, 'Indie': 10, 'VR': 9}"
577901,Dead by Daylight - Headcase,Behaviour Digital Inc.,Starbreeze Studios,,337,109,0,"0 .. 20,000",0,0,0,0,299,299,0,"English, French, Italian, German, Spanish, Russian, Simplified Chinese, Japanese, Korean, Portuguese-Brazil, Thai, Traditional Chinese","Violent, Action",0,"{'Action': 28, 'Violent': 27, 'Horror': 9}"
577910,Ghost Blade HD,Hucast Games,2Dream,,37,5,0,"0 .. 20,000",0,0,0,0,999,999,0,English,"Action, Indie",0,"{'Action': 31, 'Indie': 31, 'Bullet Hell': 18, ""Shoot 'Em Up"": 17, 'Great Soundtrack': 9}"
577930,The Jackbox Party Pack 2 - Soundtrack,"Jackbox Games, Inc.","Jackbox Games, Inc.",,1,0,0,"0 .. 20,000",0,0,0,0,499,499,0,English,"Casual, Indie, Strategy",0,"{'Strategy': 21, 'Indie': 21, 'Casual': 21}"
577970,Punch Planet - Early Access,Sector-K Games,Sector-K Games,,86,2,0,"0 .. 20,000",0,0,0,0,1999,1999,0,English,"Action, Indie, Early Access",7,"{'Early Access': 34, 'Fighting': 34, 'Indie': 33, 'Action': 32, '2D Fighter': 32, 'Great Soundtrack': 13, 'Sci-fi': 13, 'Multiplayer': 12, 'Fantasy': 11, 'Cyberpunk': 11, 'Cartoon': 11}"
577980,Messiah,Shiny Entertainment,interplay,,12,8,0,"0 .. 20,000",0,0,0,0,1499,1499,0,English,"Action, Adventure, Strategy",1,"{'Action': 41, 'Adventure': 41, 'Strategy': 39, 'Violent': 32, 'Classic': 16, 'Cyberpunk': 16, 'Sci-fi': 12, 'Third Person': 11}"
577990,Ignition,Unique Development Studios AB,Interplay Entertainment Corp.,,99,14,0,"20,000 .. 50,000",0,0,0,0,999,999,0,"English, Italian, Spanish - Spain, Swedish","Action, Racing, Sports",1,"{'Racing': 47, 'Action': 45, 'Sports': 33, 'Classic': 17, 'Arcade': 13, 'Local Multiplayer': 12, 'Isometric': 11, 'Multiplayer': 10}"
